,commune,codepostal,carburants,latitude,longitude,nombre,liste_complete_carburants,departement
8733,Metz,57070,"['Gazole', 'SP98', 'SP95']",49.1063,6.23143,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",57
8734,AMANVILLERS,57865,"['E10', 'Gazole', 'SP98']",49.16784,6.05043,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",57
8735,LANESTER,56600,"['E10', 'Gazole', 'SP95']",47.76539,-3.34849,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
8736,METZ,57070,"['E10', 'Gazole', 'SP98']",49.1080973821,6.20551621004,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",57
8737,GUIDEL,56520,"['E10', 'Gazole']",47.8200779701,-3.46580898742,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
8738,Arradon,56610,"['Gazole', 'SP98', 'SP95']",47.63461,-2.82307,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
8739,Hennebont,56700,"['Gazole', 'E85', 'SP98', 'GPLc', 'SP95']",47.79882,-3.25775,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
8740,METZ,57000,"['E10', 'Gazole', 'GPLc', 'SP95']",49.12571,6.17963,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",57
8741,LANESTER,56600,"['Gazole', 'SP98', 'GPLc', 'SP95']",47.77476,-3.34632,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
8742,RIANTEC,56670,"['E10', 'Gazole', 'SP98', 'GPLc']",47.7193589217,-3.33492351401,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
8743,Noyal-Pontivy,56920,"['E10', 'Gazole', 'SP95']",48.067196176,-2.88252990868,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
8744,Pont-Scorff,56620,"['Gazole', 'SP98', 'SP95']",47.8317502297,-3.40158717093,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
8745,Guidel,56520,"['E10', 'Gazole', 'SP98']",47.8219766004,-3.46871357349,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
8746,Metz,57000,"['E10', 'Gazole', 'SP98']",49.10606,6.17948,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",57
8747,Longeville-lès-Metz,57050,"['E10', 'Gazole', 'SP98']",49.11629,6.15026,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",57
8748,AMNEVILLE,57360,"['E10', 'Gazole', 'E85', 'SP98', 'SP95']",49.25857,6.13729,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",57
8749,Nostang,56690,"['E10', 'Gazole', 'SP98', 'GPLc']",47.74953,-3.18539,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
8750,JOUY-AUX-ARCHES,57130,"['E10', 'Gazole', 'SP98']",49.06995,6.08573,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",57
8751,GUIDEL,56520,"['Gazole', 'SP98', 'SP95']",47.7867682911,-3.4897885944,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
8753,Montech,82700,"['Gazole', 'SP95']",43.95558,1.22126,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8754,LABASTIDE-SAINT-PIERRE,82370,"['Gazole', 'E85', 'SP98', 'SP95']",43.91341,1.36857,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8755,Brignoles,83170,"['E10', 'Gazole', 'SP98']",43.40586,6.07339,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8756,OLLIOULES,83190,"['E10', 'Gazole', 'SP98']",43.12456,5.84623,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8757,LA GARDE,83130,"['Gazole', 'SP98', 'SP95']",43.12488,6.00718,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8758,CAVALAIRE SUR MER,83240,"['E10', 'Gazole', 'SP95']",43.1844966461,6.54258139572,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8759,Verdun-sur-Garonne,82600,"['Gazole', 'SP98', 'SP95']",43.83852,1.23942,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8760,TOULON,83000,"['E10', 'Gazole', 'SP98']",43.11313,5.93462,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8761,Rocbaron,83136,"['Gazole', 'SP98', 'SP95']",43.3140266077,6.08327802064,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8762,Montech,82700,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",43.96322,1.24845,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8763,Saint-Nicolas-de-la-Grave,82210,"['E10', 'Gazole', 'SP98', 'GPLc']",44.05824,1.01995,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8765,BORMES-LES-MIMOSAS,83230,"['Gazole', 'SP98', 'SP95']",43.1385957471,6.35253236649,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8766,CAUSSADE,82300,"['E10', 'Gazole', 'SP98']",44.15983,1.53786,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8767,NEGREPELISSE,82800,"['E10', 'Gazole', 'SP98', 'SP95']",44.07487,1.51788,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8768,OLLIOULES,83190,"['E10', 'Gazole', 'SP98', 'SP95']",43.1235090638,5.82302857653,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8769,SIX-FOURS-LES-PLAGES,83140,"['E10', 'Gazole', 'SP98']",43.08875,5.85238,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8770,Garéoult,83136,"['Gazole', 'SP98', 'SP95']",43.33024,6.04965,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8771,SAINT-ETIENNE-DE-TULMONT,82410,"['Gazole', 'SP98', 'SP95']",44.0484865263,1.46372975978,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8772,LA LONDE-LES-MAURES,83250,['Gazole'],43.13741,6.23313,1,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8773,CAVALAIRE-SUR-MER,83240,"['Gazole', 'SP98', 'SP95']",43.17029,6.52557,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8774,LA VALETTE-DU-VAR,83160,"['Gazole', 'SP98', 'SP95']",43.13426,5.98313,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8775,Toulon,83000,"['E10', 'Gazole']",43.1173,5.93661,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8776,Toulon,83000,"['E10', 'Gazole', 'SP98']",43.12766,5.91874,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8777,NEGREPELISSE,82800,"['Gazole', 'SP98', 'SP95']",44.07683,1.57061,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8778,MOISSAC,82200,"['E10', 'GPLc', 'Gazole', 'E85', 'SP95', 'SP98']",44.1193630063,1.12004594986,6,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8779,BORMES-LES-MIMOSAS,83230,"['E10', 'Gazole', 'SP98']",43.1419455459,6.34826188605,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8780,TOULON,83100,"['E10', 'Gazole', 'SP98', 'SP95']",43.12753,5.97764,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8781,TOULON,83200,"['E10', 'Gazole', 'SP98', 'SP95']",43.12814,5.90563,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8782,SOLLIèS-PONT,83210,"['E10', 'Gazole', 'E85', 'SP95']",43.2038480743,6.04724831046,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8783,Golfech,82400,"['Gazole', 'SP98', 'SP95']",44.11371,0.85075,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8784,Toulon,83000,"['E10', 'Gazole', 'E85', 'SP98', 'GPLc']",43.12367,5.93697,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8785,BEAUMONT DE LOMAGNE,82500,"['Gazole', 'SP98', 'SP95']",43.88333,0.98708,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8786,LA GARDE,83130,"['E10', 'Gazole', 'SP98', 'SP95']",43.136590241,5.99372388916,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8787,CAUSSADE,82300,"['Gazole', 'SP98', 'SP95']",44.1555150014,1.52676783002,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8788,SAINTE MAXIME,83120,"['E10', 'Gazole', 'SP98']",43.3038257045,6.62699645026,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8790,La Farlède,83210,"['E10', 'Gazole', 'SP98']",43.15951,6.06358,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8791,Montbeton,82290,"['Gazole', 'E85', 'SP95']",44.0115899422,1.28682458607,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8792,La Londe-les-Maures,83250,"['E10', 'Gazole', 'SP98']",43.14347,6.2407,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8793,Réalville,82440,"['E10', 'Gazole', 'SP98']",44.1159404781,1.47968159024,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8794,LA ROQUEBRUSSANNE,83136,"['Gazole', 'SP95']",43.34002,5.97967,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8796,TOURVES,83170,"['Gazole', 'SP95']",43.4091,5.9221,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8797,VALENCE D'AGEN,82400,"['Gazole', 'E85', 'SP95']",44.11171,0.88971,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8798,SAINTE-MAXIME,83120,"['E10', 'Gazole', 'SP98']",43.31979,6.62847,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8799,Six-Fours-les-Plages,83140,"['Gazole', 'SP98', 'SP95']",43.09246,5.84441,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8800,VALENCE D'AGEN,82400,"['E10', 'Gazole', 'SP95']",44.11041,0.88154,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8801,Beaumont-de-Lomagne,82500,"['E10', 'Gazole', 'SP98', 'SP95']",43.88018,0.986,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8802,LA LONDE-LES-MAURES,83250,"['E10', 'Gazole', 'SP98']",43.1403771988,6.22277119313,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8803,SIX-FOURS-LES-PLAGES,83140,"['E10', 'Gazole', 'SP98', 'SP95']",43.0980615912,5.82642048044,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8804,Forcalqueiret,83136,"['Gazole', 'SP98', 'SP95']",43.3381,6.08248,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8805,BRESSOLS,82710,"['E10', 'Gazole', 'SP98']",43.9519455336,1.32414187806,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8806,La Garde,83130,"['E10', 'Gazole', 'SP98', 'GPLc']",43.1487034777,6.03715450873,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8807,SOLLIèS-VILLE,83210,"['E10', 'Gazole', 'SP98']",43.1755842898,6.04741127257,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8808,BRIGNOLES,83170,"['Gazole', 'SP98', 'SP95']",43.40972,6.0628,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8809,Brignoles,83170,"['E10', 'Gazole', 'SP98', 'SP95']",43.40671,6.05032,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8810,Bandol,83150,"['Gazole', 'SP98', 'SP95']",43.15402,5.74428,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8811,SIX-FOURS-LES-PLAGES,83140,"['E10', 'Gazole', 'SP98', 'SP95']",43.10271,5.82084,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8812,TOULON,83100,"['E10', 'Gazole', 'SP98']",43.11874,5.9794,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8813,Brignoles,83170,"['E10', 'Gazole', 'SP98', 'SP95']",43.40551,6.0753,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8814,LA FARLèDE,83210,"['E10', 'Gazole', 'SP98', 'SP95']",43.16326,6.04459,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8815,MOISSAC,82200,"['E10', 'Gazole', 'SP98', 'SP95']",44.1140844078,1.11246357558,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8817,Moissac,82200,"['Gazole', 'SP98', 'SP95']",44.10566,1.092,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8818,LA VALETTE-DU-VAR,83160,"['E10', 'Gazole', 'SP98', 'GPLc']",43.1427807895,6.0108454259,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8819,SOLLIES PONT,83210,"['Gazole', 'SP98', 'SP95']",43.19489,6.04416,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8820,Ollioules,83190,"['Gazole', 'SP98', 'SP95']",43.13259,5.84574,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8821,GIMAT,82500,"['E10', 'Gazole', 'SP98']",43.850504854,0.941307615645,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8822,Vazerac,82220,"['Gazole', 'SP98', 'SP95']",44.1901931816,1.28502500893,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8823,VALENCE D'AGEN,82400,"['Gazole', 'SP98', 'SP95']",44.10917,0.88842,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8824,BANDOL,83150,"['Gazole', 'SP98', 'SP95']",43.14936,5.76446,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8825,Montalzat,82270,"['E10', 'Gazole', 'SP98', 'GPLc']",44.23161,1.52955,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8826,SAINTE-MAXIME,83120,"['E10', 'Gazole', 'SP98']",43.31044,6.63491,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8827,OLLIOULES,83190,"['E10', 'Gazole', 'SP98', 'SP95']",43.1245397598,5.87554631989,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8828,La Valette-du-Var,83160,"['E10', 'Gazole', 'SP98', 'SP95']",43.13729,6.00679,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8829,LA VILLE DIEU DU TEMPLE,82290,"['Gazole', 'SP98', 'SP95']",44.0337992579,1.2186342704,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8830,Albias,82350,"['E10', 'Gazole', 'SP98', 'SP95']",44.09001,1.44662,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8831,Labastide-Saint-Pierre,82370,"['Gazole', 'SP98', 'SP95']",43.91674,1.36883,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8832,SIX-FOURS-LES-PLAGES,83140,"['E10', 'Gazole', 'SP98']",43.10984,5.813,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8833,BRIGNOLES,83170,"['E10', 'Gazole', 'SP98', 'GPLc']",43.423487959,5.99262718308,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8834,Toulon,83200,"['Gazole', 'SP98', 'SP95']",43.13975,5.88672,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8835,Septfonds,82240,"['E10', 'Gazole', 'SP98', 'SP95']",44.17787,1.62304,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8836,Monteils,82300,"['Gazole', 'SP98', 'SP95']",44.1658216978,1.56344800277,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8837,MOISSAC,82200,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",44.1094323002,1.10180310502,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8838,VERDUN-SUR-GARONNE,82600,"['Gazole', 'SP98', 'SP95']",43.8521308701,1.22989266031,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8839,TOULON,83000,"['E10', 'Gazole', 'SP98', 'GPLc']",43.1177114581,5.94101238436,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8840,Saint-Nicolas-de-la-Grave,82210,"['Gazole', 'SP98', 'SP95']",44.06415,1.02228,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8842,AUCAMVILLE,82600,"['E10', 'Gazole', 'SP95']",43.7999628852,1.22054704588,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8843,VALENCE D'AGEN,82400,"['Gazole', 'SP98', 'SP95']",44.10929,0.89088,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",82
8844,BRIGNOLES,83170,"['Gazole', 'SP98', 'GPLc', 'SP95']",43.409059803,6.04488426242,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8845,La Valette-du-Var,83160,"['E10', 'Gazole', 'SP98']",43.13729,6.00679,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8846,BRIGNOLES,83170,"['E10', 'Gazole', 'SP98']",43.4241230141,5.96988461932,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8847,Le Pradet,83220,"['Gazole', 'SP98', 'SP95']",43.10653,6.02418,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8848,LA GARDE,83130,"['E10', 'Gazole', 'SP98', 'SP95']",43.1431674533,6.03749667262,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8849,TOULON,83200,"['Gazole', 'SP98', 'SP95']",43.127,5.90333,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8850,SANARY-SUR-MER,83110,"['E10', 'Gazole', 'E85', 'SP98']",43.1235876938,5.79183843362,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8851,Le Pradet,83220,"['E10', 'Gazole', 'SP98']",43.10722,6.02743,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",83
8852,Seclin,59113,"['E10', 'Gazole', 'SP98']",50.55863,3.03422,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8853,Sin-le-Noble,59450,"['E10', 'Gazole', 'SP98']",50.36392,3.09745,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8854,Quaëdypre,59380,"['E10', 'Gazole', 'SP98']",50.96273,2.4329,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8855,Cambrai,59400,"['E10', 'Gazole', 'SP98']",50.16932,3.23195,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8857,Templeuve,59242,"['E10', 'Gazole', 'SP98', 'SP95']",50.5223,3.17427,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8858,Avesnes-sur-Helpe,59440,"['E10', 'Gazole', 'SP98']",50.12962,3.9378,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8860,Orchies,59310,"['E10', 'Gazole', 'SP98', 'SP95']",50.48038,3.24697,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8861,Quarouble,59243,"['Gazole', 'SP98', 'SP95']",50.39638,3.64057,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8862,Sin-le-Noble,59450,"['E10', 'Gazole', 'SP98']",50.3633173682,3.11390815367,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8863,Guesnain,59287,"['Gazole', 'SP98', 'SP95']",50.34666,3.14703,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8864,Valenciennes,59300,"['Gazole', 'SP98', 'SP95']",50.34352,3.51736,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8865,Lille,59260,"['E10', 'Gazole', 'SP98', 'SP95']",50.62921,3.10259,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8866,BAILLEUL,59270,"['E10', 'Gazole', 'SP98']",50.7235714695,2.74001238436,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8867,BAILLEUL,59270,"['E10', 'Gazole', 'SP98']",50.73084,2.74532,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8868,Saint-Pol-sur-Mer,59430,"['E10', 'Gazole', 'SP98']",51.02879,2.35887,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8869,Wormhout,59470,"['E10', 'Gazole', 'SP98']",50.89089,2.46335,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8870,Valenciennes,59300,"['E10', 'Gazole', 'SP98']",50.36342,3.52998,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8871,CAMBRAI,59400,"['E10', 'Gazole', 'SP98']",50.1850910256,3.22480715307,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8872,SAINT-AMAND-LES-EAUX,59230,"['Gazole', 'SP98', 'SP95']",50.4422740996,3.42717861226,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8873,Cambrai,59400,"['E10', 'Gazole', 'SP98']",50.16712,3.23808,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8874,DUNKERQUE,59240,"['Gazole', 'SP98', 'SP95']",51.04619,2.41539,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8875,La Bassée,59480,"['Gazole', 'SP95']",50.53823,2.8169,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8876,Petite-Forêt,59494,"['E10', 'Gazole', 'SP98', 'SP95']",50.37623,3.47444,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8877,Dunkerque,59240,"['E10', 'Gazole', 'SP98']",51.04775,2.41568,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8878,Villeneuve-d'Ascq,59491,"['E10', 'Gazole', 'E85', 'SP98']",50.65988,3.13568,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8879,SAINT-ANDRE-LEZ-LILLE,59350,"['E10', 'Gazole', 'SP98', 'SP95']",50.6577149242,3.05192068494,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
8880,MONS-EN-PéVèLE,59246,"['Gazole', 'SP98', 'SP95']",50.4779912021,3.110292162,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",59
